animal,id,time,x,y
767,81,2005-12-30 06:01:42,1231628.88304235,5781463.60956035
767,82,2005-12-30 12:02:52,1231668.50164912,5781327.18806735
767,83,2005-12-30 18:00:53,1231888.70273386,5781516.6593685
767,84,2005-12-31 00:02:12,1231934.06542636,5781608.25517723
767,85,2005-12-31 12:01:49,1231997.18357764,5781631.4467771
767,86,2005-12-31 18:02:20,1231984.09240553,5781665.39284954
767,87,2006-01-01 12:02:52,1231957.15308875,5781627.96883462
767,88,2006-01-02 06:01:51,1232048.12337663,5781368.42521693
767,89,2006-01-03 18:03:10,1231645.94832029,5781828.3293955
767,90,2006-01-04 06:02:02,1231919.24880214,5781668.26176341
767,91,2006-01-05 06:03:01,1231966.50392598,5781418.87808057
767,92,2006-01-06 06:02:42,1231952.76710082,5781497.69923445
767,93,2006-01-06 12:03:10,1231808.31892956,5781280.56611876
767,94,2006-01-07 18:03:13,1232131.44601549,5781411.16909521
767,95,2006-01-08 00:02:40,1231924.29157507,5781417.00292135
767,96,2006-01-08 06:01:47,1231983.92542629,5781366.46993384
767,97,2006-01-08 18:02:22,1231841.84836019,5781559.08341633
767,98,2006-01-09 00:02:56,1231727.22268052,5781900.13397844
767,99,2006-01-09 06:01:47,1231447.93321007,5781985.88351691
767,100,2006-01-09 12:02:12,1231396.51473727,5781754.16933521
767,101,2006-01-10 00:02:16,1231879.21831325,5781592.1316819
767,102,2006-01-10 06:01:26,1231685.63371876,5781672.3167103
767,103,2006-01-11 00:01:49,1232067.33712074,5781700.97385818
767,104,2006-01-11 12:03:07,1232045.5073686,5781584.79117386
767,105,2006-01-12 18:01:50,1231543.25609003,5781688.84103874
767,106,2006-01-13 00:01:47,1231438.81614377,5782105.61369932
767,107,2006-01-13 12:02:16,1231701.11825993,5782071.87430757
767,108,2006-01-13 18:02:42,1231902.66219801,5781846.88954223
767,109,2006-01-14 06:03:08,1231551.04845439,5781990.98043148
767,110,2006-01-14 12:02:30,1231457.2172556,5781898.80366503
767,111,2006-01-14 18:03:09,1231608.23327681,5781906.97788311
767,112,2006-01-15 00:02:36,1231481.57396019,5782035.60260115
767,113,2006-01-15 06:01:48,1231568.41429495,5782035.24998255
767,114,2006-01-15 12:01:32,1231732.2765854,5782082.83759228
767,115,2006-01-15 18:01:51,1231811.62511844,5782140.50725758
767,116,2006-01-16 00:01:52,1231625.22063111,5781984.12043393
767,117,2006-01-16 12:01:26,1231752.67031611,5782060.20579723
767,118,2006-01-20 06:03:01,1231610.71570146,5781971.20185484
767,119,2006-01-20 12:02:47,1231669.31428141,5781981.6841744
767,120,2006-01-20 18:01:52,1231781.91394635,5782115.4871038
767,121,2006-01-21 00:01:53,1231594.07343758,5781975.60955651
767,122,2006-01-21 18:02:25,1231567.82430165,5781988.44800186
767,123,2006-01-22 00:01:52,1231606.97536657,5781993.43272161
767,124,2006-01-22 06:03:06,1231295.33645209,5781879.81065801
767,125,2006-01-22 18:02:45,1231628.44889634,5781430.40150361
767,126,2006-01-23 06:03:09,1231829.97057052,5781786.78558096
767,127,2006-01-23 12:01:23,1231643.71079853,5781964.6624324
767,128,2006-01-24 00:01:50,1231606.79725538,5781971.53844289
767,129,2006-01-24 12:01:47,1231460.49004863,5782008.43498188
767,130,2006-01-24 18:02:25,1231569.27145503,5782002.98543996
767,131,2006-01-25 00:01:48,1231610.53759027,5781961.32861105
767,132,2006-01-25 06:01:47,1231596.61152197,5781975.20885627
767,133,2006-01-25 12:02:29,1231359.53440243,5781903.80436225
767,134,2006-01-25 18:01:51,1231445.72908415,5781470.77366997
767,135,2006-01-26 06:02:19,1231598.10320315,5781494.76626721
767,136,2006-01-26 12:00:48,1231453.52144851,5781484.14027926
767,137,2006-01-27 06:01:42,1231466.00036342,5781480.75855726
767,138,2006-01-27 12:01:17,1231811.26889607,5781373.61793805
767,139,2006-01-27 18:01:40,1232007.95930435,5781553.77839584
767,140,2006-01-28 12:03:08,1232233.57051634,5781597.85343583
767,141,2006-01-28 18:01:54,1232086.07219104,5781705.28526037
767,142,2006-01-29 06:02:52,1232146.70791768,5781695.71683531
767,143,2006-01-29 12:01:53,1232049.73750925,5781647.8267826
767,144,2006-01-29 18:01:57,1232136.53331622,5781649.31733255
767,145,2006-01-30 00:03:03,1231993.98870826,5782034.86530773
767,146,2006-01-30 06:00:48,1231996.34868146,5782054.62799825
767,147,2006-01-30 12:02:41,1231773.64290818,5782105.98234896
767,148,2006-01-31 06:01:51,1231560.68872229,5781971.71475092
767,149,2006-02-02 06:01:23,1232090.02403297,5781692.65558256
767,150,2006-02-02 12:02:57,1232125.22325595,5781607.58202872
767,151,2006-02-02 18:01:38,1232164.55243205,5781533.77641362
767,152,2006-02-03 00:01:50,1232144.6262432,5781534.24120275
767,153,2006-02-03 18:01:25,1232079.43754939,5782044.00133924
767,154,2006-02-04 00:01:42,1232082.16487691,5782059.46850176
767,155,2006-02-04 06:01:24,1232073.98289434,5782051.6788186
767,156,2006-02-04 12:02:22,1231674.212339,5782008.5792345
767,157,2006-02-04 18:01:42,1231561.86870889,5781777.84214635
767,158,2006-02-05 00:03:03,1231701.46335035,5781741.39533947
767,159,2006-02-05 06:01:02,1231628.49342414,5781981.15524972
767,160,2006-02-05 12:02:20,1231740.20253314,5781886.78276978
767,161,2006-02-05 18:03:00,1231880.10886918,5781613.65639445
767,162,2006-02-06 00:02:41,1231645.36945894,5781425.56134357
767,163,2006-02-06 06:01:18,1231649.94469001,5781411.85825579
767,164,2006-02-06 12:02:17,1231586.90446237,5781516.09841721
767,165,2006-02-06 18:00:41,1231586.71521924,5781669.54395986
767,166,2006-02-07 00:02:29,1231589.99914422,5781972.80465519
767,167,2006-02-07 06:00:55,1231603.14597608,5781975.89806069
767,168,2006-02-07 18:03:11,1231324.62461012,5782087.29343409
767,169,2006-02-08 00:02:09,1231620.13333038,5781948.90693197
767,170,2006-02-08 06:01:24,1231606.45216496,5781998.12893924
767,171,2006-02-08 12:01:17,1231582.21791181,5781813.13510742
767,172,2006-02-08 18:01:07,1232167.95880847,5781406.31291868
767,173,2006-02-09 00:01:47,1231664.83923788,5781434.23196327
767,174,2006-02-09 06:01:25,1231651.3250517,5781437.96626235
767,175,2006-02-09 12:02:24,1231640.99460295,5781468.52987663
767,176,2006-02-10 00:01:31,1231652.80560092,5781831.64713909
767,177,2006-02-10 06:03:00,1232109.70531894,5781720.36717077
767,178,2006-02-11 00:03:04,1231557.49385291,5781760.27585661
767,179,2006-02-11 06:01:12,1231551.32675312,5781748.73597718
767,180,2006-02-11 12:02:24,1231685.45560757,5781749.55338481
767,181,2006-02-13 18:01:51,1232064.50960567,5781678.7918072
767,182,2006-02-14 00:03:13,1232159.28702014,5781594.37550653
767,183,2006-02-14 06:00:57,1231974.40760982,5781458.8174634
767,184,2006-02-14 12:01:53,1231684.87674622,5781406.79372812
767,185,2006-02-14 18:01:01,1231639.48065788,5781228.79985599
767,186,2006-02-15 00:01:59,1231603.98087226,5781978.94338323
767,187,2006-02-15 06:02:11,1231571.99878256,5781996.42996602
767,188,2006-02-15 12:01:18,1231510.67287508,5781686.7254101
767,189,2006-02-15 18:01:53,1231526.01270091,5781553.93866832
767,190,2006-02-16 00:02:18,1231789.41688003,5781678.31098301
767,191,2006-02-16 06:01:24,1231888.44669903,5781733.75018395
767,192,2006-02-16 18:03:03,1232309.77983974,5781542.03043126
767,193,2006-02-17 00:02:11,1232047.04357757,5781661.56229
767,194,2006-02-21 06:01:24,1231871.3591572,5781714.51711747
767,195,2006-02-21 18:03:09,1232001.9591838,5782140.3309462
767,196,2006-02-22 00:02:23,1231987.67689313,5782095.83647519
767,197,2006-02-22 12:01:36,1231917.34523884,5782054.48374488
767,198,2006-02-22 18:02:57,1231529.99793868,5781988.5601981
767,199,2006-02-23 06:01:52,1231630.56396667,5781977.58100196
767,200,2006-02-23 12:01:54,1231559.08572162,5781768.94680367
767,201,2006-02-23 18:02:51,1231577.38664591,5781677.97440609
767,202,2006-02-24 06:02:49,1232043.09173565,5781544.93135967
767,203,2006-02-25 18:03:03,1232002.4823854,5781369.37080481
767,204,2006-02-26 00:03:12,1232257.30383178,5781346.74083103
767,205,2006-02-26 06:02:21,1232045.51850054,5781340.36213781
767,206,2006-02-26 18:03:06,1232073.52648443,5781676.17932942
767,207,2006-02-27 18:02:18,1231998.97582144,5782094.07337035
767,208,2006-02-28 06:01:12,1231770.20313591,5782437.42061082
767,209,2006-02-28 12:01:52,1231819.95181635,5782111.51209548
767,210,2006-02-28 18:00:55,1231767.50920424,5782099.17034713
767,211,2006-03-01 00:02:50,1231689.29613001,5782024.2547005
767,212,2006-03-01 06:02:26,1231646.92793181,5782060.8308956
767,213,2006-03-01 18:01:23,1231603.91408057,5781964.48612451
767,214,2006-03-02 00:02:10,1231753.27144137,5781697.81643858
767,215,2006-03-02 06:02:59,1231858.95816593,5781511.40245491
767,216,2006-03-02 12:00:54,1231575.54987431,5781329.17539546
767,217,2006-03-02 18:03:08,1231670.76143479,5781420.43270005
767,218,2006-03-03 12:01:53,1231367.8054406,5781423.91056111
767,219,2006-03-03 18:01:23,1231261.87381316,5781501.3213702
767,220,2006-03-04 00:01:43,1231240.34462364,5781228.59150942
767,221,2006-03-04 12:02:03,1231317.23299593,5781430.83423328
767,222,2006-03-05 00:02:15,1231498.48339084,5781415.2720055
767,223,2006-03-05 06:01:17,1231629.19473693,5781496.83376861
767,224,2006-03-05 12:02:21,1231861.84134073,5781727.27504691
767,225,2006-03-06 18:03:12,1232246.90659134,5781601.26725716
767,226,2006-03-07 00:03:05,1231740.15800535,5781337.49333005
767,227,2006-03-07 06:02:56,1231519.35579536,5781393.79585548
767,228,2006-03-07 18:02:53,1231956.74120664,5781387.28891283
767,229,2006-03-08 00:00:53,1231856.06385916,5781663.66188519
767,230,2006-03-08 06:01:27,1231854.53878214,5781614.37762548
767,231,2006-03-08 18:01:51,1231525.16667278,5781454.490154
767,232,2006-03-09 00:01:50,1231168.58807987,5781204.10280741
767,233,2006-03-09 06:03:04,1231147.54869611,5781261.59046289
767,234,2006-03-10 00:00:54,1231350.67337096,5781263.14505479
767,235,2006-03-10 06:02:57,1231298.49792563,5781455.56396761
767,236,2006-03-10 12:01:48,1231298.23075885,5781418.95821559
767,237,2006-03-10 18:01:54,1231561.94663254,5781612.96721818
767,238,2006-03-11 00:02:45,1231412.25531327,5781540.79633493
767,239,2006-03-11 06:02:33,1231243.1944026,5781167.83465116
767,240,2006-03-11 12:03:02,1231341.51177687,5781178.04356922
767,241,2006-03-12 00:01:50,1231654.01898338,5781842.16134918
767,242,2006-03-12 18:00:54,1231745.05606294,5781210.19292332
767,243,2006-03-13 00:03:06,1231244.14061827,5781079.19224766
767,244,2006-03-13 06:03:07,1231320.07164294,5781009.97454156
767,245,2006-03-13 12:02:26,1231373.17104005,5781244.50599665
767,246,2006-03-14 00:02:22,1231225.39441602,5781098.10340744
767,247,2006-03-14 12:02:09,1231587.88407389,5781248.0158421
767,248,2006-03-15 00:02:47,1231310.53156258,5780991.80077637
767,249,2006-03-15 18:02:24,1231845.87812576,5781266.86325508
767,250,2006-03-16 00:02:56,1231933.27505798,5781533.82449525
767,251,2006-03-17 06:01:51,1231883.23694687,5781589.95196709
767,252,2006-03-17 12:02:48,1231785.14221158,5781407.00207889
767,253,2006-03-18 00:03:03,1231526.30213159,5781992.29473068
767,254,2006-03-18 12:02:17,1231743.70909711,5781036.04931207
767,255,2006-03-18 18:01:54,1231176.61421516,5780707.46793565
767,256,2006-03-19 06:02:38,1231471.08766415,5781345.29841257
767,257,2006-03-19 12:03:06,1231622.19274096,5781433.28636848
767,258,2006-03-19 18:03:08,1231859.30325635,5781392.68999543
767,259,2006-03-20 00:02:54,1231896.68434136,5781699.48329955
767,260,2006-03-20 06:02:56,1231244.95325056,5782111.1113891
767,261,2006-03-20 12:03:01,1231587.38313619,5781711.05516993
767,262,2006-03-20 18:01:42,1231616.10356481,5781505.74486542
767,263,2006-03-21 00:00:55,1231607.39838063,5781504.63899141
767,264,2006-03-21 12:01:31,1231402.81542045,5781173.95679527
767,265,2006-03-22 06:01:52,1231872.19405338,5781209.32748554
767,266,2006-03-22 12:00:55,1231654.08577507,5781436.1391802
767,267,2006-03-22 18:01:52,1231659.99684003,5781440.35429135
767,268,2006-03-23 00:01:03,1231610.49306247,5781497.25047437
767,269,2006-03-23 06:03:08,1231623.18348443,5781482.44140454
767,270,2006-03-23 12:03:09,1231625.05365187,5781149.772748
767,271,2006-03-24 18:02:10,1231389.80217198,5781077.06073811
767,272,2006-03-25 12:01:02,1231951.75409345,5781063.66268982
767,273,2006-03-26 00:01:52,1231697.35566114,5781412.51536244
767,274,2006-03-26 06:02:00,1231708.23157539,5781444.07256596
767,275,2006-03-26 12:02:29,1231528.06097954,5781377.88110026
767,276,2006-03-27 06:02:22,1231620.36710131,5781713.52341016
767,277,2006-03-28 00:01:57,1231445.89606339,5781722.06609109
767,278,2006-03-28 06:01:46,1231508.83610348,5781691.75804269
767,279,2006-03-28 12:03:00,1231551.25996142,5781735.28883107
767,280,2006-03-28 18:02:17,1231528.91813962,5781763.08069068
767,281,2006-03-29 06:01:42,1231579.9024664,5781690.86050291
767,282,2006-03-29 12:02:22,1231596.8007651,5781688.74487379
767,283,2006-03-29 18:02:51,1231525.66761049,5781723.26815755
767,284,2006-03-30 00:00:54,1231576.16213151,5781729.10218906
767,285,2006-03-30 06:02:18,1231530.66585563,5781697.70424603
767,286,2006-03-31 06:01:47,1231533.48223874,5781424.56766866
767,287,2006-04-01 04:01:54,1231449.01300913,5781486.7206462
767,288,2006-04-01 08:02:17,1231579.95812615,5781333.45456315
767,289,2006-04-01 16:02:52,1231691.37780448,5781229.05628256
767,290,2006-04-01 20:02:41,1231364.52151562,5781120.66864072
767,291,2006-04-02 04:00:47,1231608.52270749,5781496.41706286
767,292,2006-04-02 08:01:47,1231482.19734933,5781431.41120621
767,293,2006-04-02 16:03:06,1232183.66598862,5781514.12707437
767,294,2006-04-02 20:01:51,1231695.99756335,5782379.95738758
767,295,2006-04-03 16:02:19,1231922.94460923,5781550.36459279
767,296,2006-04-03 20:03:03,1231852.16767699,5781290.29436348
767,297,2006-04-04 04:02:24,1231689.77480382,5781771.68752993
767,298,2006-04-04 08:00:54,1231540.46197082,5781184.99910255
767,299,2006-04-04 16:02:02,1231747.90584191,5781173.4599719
767,300,2006-04-05 00:03:06,1231466.76846791,5781590.89757859
767,301,2006-04-05 04:00:53,1231434.46355168,5781475.82220709
767,302,2006-04-05 08:00:55,1231427.86230588,5781464.66734798
